sample id,region id,cell id,movie id,global_start_frame,path
20250724-2,5,402,1,320,20250724-2/000402-1.npy
20250724-2,5,402,2,340,20250724-2/000402-2.npy
20250724-2,5,403,0,300,20250724-2/000403-0.npy
20250724-2,5,403,1,320,20250724-2/000403-1.npy
20250724-2,5,403,2,340,20250724-2/000403-2.npy
20250724-2,5,404,0,300,20250724-2/000404-0.npy
20250724-2,5,404,1,320,20250724-2/000404-1.npy
20250724-2,5,404,2,340,20250724-2/000404-2.npy
20250724-2,5,405,0,300,20250724-2/000405-0.npy
20250724-2,5,405,1,320,20250724-2/000405-1.npy
20250724-2,5,405,2,340,20250724-2/000405-2.npy
20250724-2,5,406,0,300,20250724-2/000406-0.npy
20250724-2,5,406,1,320,20250724-2/000406-1.npy
20250724-2,5,406,2,340,20250724-2/000406-2.npy
20250724-2,5,407,0,300,20250724-2/000407-0.npy
20250724-2,5,407,1,320,20250724-2/000407-1.npy
20250724-2,5,407,2,340,20250724-2/000407-2.npy
20250724-2,5,408,0,300,20250724-2/000408-0.npy
20250724-2,5,408,1,320,20250724-2/000408-1.npy
20250724-2,5,408,2,340,20250724-2/000408-2.npy
20250724-2,5,409,0,300,20250724-2/000409-0.npy
20250724-2,5,409,1,320,20250724-2/000409-1.npy
20250724-2,5,409,2,340,20250724-2/000409-2.npy
20250724-2,5,410,0,300,20250724-2/000410-0.npy
20250724-2,5,410,1,320,20250724-2/000410-1.npy
20250724-2,5,410,2,340,20250724-2/000410-2.npy
20250724-2,5,411,0,300,20250724-2/000411-0.npy
20250724-2,5,411,1,320,20250724-2/000411-1.npy
20250724-2,5,411,2,340,20250724-2/000411-2.npy
20250724-2,5,412,0,300,20250724-2/000412-0.npy
20250724-2,5,412,1,320,20250724-2/000412-1.npy
20250724-2,5,412,2,340,20250724-2/000412-2.npy
20250724-2,5,413,0,300,20250724-2/000413-0.npy
20250724-2,5,413,1,320,20250724-2/000413-1.npy
20250724-2,5,413,2,340,20250724-2/000413-2.npy
20250724-2,5,414,0,300,20250724-2/000414-0.npy
20250724-2,5,414,1,320,20250724-2/000414-1.npy
20250724-2,5,414,2,340,20250724-2/000414-2.npy
20250724-2,5,415,0,300,20250724-2/000415-0.npy
20250724-2,5,415,1,320,20250724-2/000415-1.npy
20250724-2,5,415,2,340,20250724-2/000415-2.npy
20250724-2,5,416,0,300,20250724-2/000416-0.npy
20250724-2,5,416,1,320,20250724-2/000416-1.npy
20250724-2,5,416,2,340,20250724-2/000416-2.npy
20250724-2,5,417,0,300,20250724-2/000417-0.npy
20250724-2,5,417,1,320,20250724-2/000417-1.npy
20250724-2,5,417,2,340,20250724-2/000417-2.npy
20250724-2,5,418,0,300,20250724-2/000418-0.npy
20250724-2,5,418,1,320,20250724-2/000418-1.npy
20250724-2,5,418,2,340,20250724-2/000418-2.npy
20250724-2,5,419,0,300,20250724-2/000419-0.npy
20250724-2,5,419,1,320,20250724-2/000419-1.npy
20250724-2,5,419,2,340,20250724-2/000419-2.npy
20250724-2,5,420,0,300,20250724-2/000420-0.npy
20250724-2,5,420,1,320,20250724-2/000420-1.npy
20250724-2,5,420,2,340,20250724-2/000420-2.npy
20250724-2,5,421,0,300,20250724-2/000421-0.npy
20250724-2,5,421,1,320,20250724-2/000421-1.npy
20250724-2,5,421,2,340,20250724-2/000421-2.npy
20250724-2,5,422,0,300,20250724-2/000422-0.npy
20250724-2,5,422,1,320,20250724-2/000422-1.npy
20250724-2,5,422,2,340,20250724-2/000422-2.npy
20250724-2,5,423,0,300,20250724-2/000423-0.npy
20250724-2,5,423,1,320,20250724-2/000423-1.npy
20250724-2,5,423,2,340,20250724-2/000423-2.npy
20250724-2,5,424,0,300,20250724-2/000424-0.npy
20250724-2,5,424,1,320,20250724-2/000424-1.npy
20250724-2,5,424,2,340,20250724-2/000424-2.npy
20250724-2,5,425,0,300,20250724-2/000425-0.npy
20250724-2,5,425,1,320,20250724-2/000425-1.npy
20250724-2,5,425,2,340,20250724-2/000425-2.npy
20250724-2,5,426,0,300,20250724-2/000426-0.npy
20250724-2,5,426,1,320,20250724-2/000426-1.npy
20250724-2,5,426,2,340,20250724-2/000426-2.npy
20250724-2,5,427,0,300,20250724-2/000427-0.npy
20250724-2,5,427,1,320,20250724-2/000427-1.npy
20250724-2,5,427,2,340,20250724-2/000427-2.npy
20250724-2,5,428,0,300,20250724-2/000428-0.npy
20250724-2,5,428,1,320,20250724-2/000428-1.npy
20250724-2,5,428,2,340,20250724-2/000428-2.npy
20250724-2,5,429,0,300,20250724-2/000429-0.npy
20250724-2,5,429,1,320,20250724-2/000429-1.npy
20250724-2,5,429,2,340,20250724-2/000429-2.npy
20250724-2,5,430,0,300,20250724-2/000430-0.npy
20250724-2,5,430,1,320,20250724-2/000430-1.npy
20250724-2,5,430,2,340,20250724-2/000430-2.npy
20250724-2,5,431,0,300,20250724-2/000431-0.npy
20250724-2,5,431,1,320,20250724-2/000431-1.npy
20250724-2,5,431,2,340,20250724-2/000431-2.npy
20250724-2,5,432,0,300,20250724-2/000432-0.npy
20250724-2,5,432,1,320,20250724-2/000432-1.npy
20250724-2,5,432,2,340,20250724-2/000432-2.npy
20250724-2,5,433,0,300,20250724-2/000433-0.npy
20250724-2,5,433,1,320,20250724-2/000433-1.npy
20250724-2,5,433,2,340,20250724-2/000433-2.npy
20250724-2,5,434,0,300,20250724-2/000434-0.npy
20250724-2,5,434,1,320,20250724-2/000434-1.npy
20250724-2,5,434,2,340,20250724-2/000434-2.npy
20250724-2,6,435,0,360,20250724-2/000435-0.npy
20250724-2,6,435,1,380,20250724-2/000435-1.npy
20250724-2,6,435,2,400,20250724-2/000435-2.npy
20250724-2,6,436,0,360,20250724-2/000436-0.npy
20250724-2,6,436,1,380,20250724-2/000436-1.npy
20250724-2,6,436,2,400,20250724-2/000436-2.npy
20250724-2,6,437,0,360,20250724-2/000437-0.npy
20250724-2,6,437,1,380,20250724-2/000437-1.npy
20250724-2,6,437,2,400,20250724-2/000437-2.npy
20250724-2,6,438,0,360,20250724-2/000438-0.npy
20250724-2,6,438,1,380,20250724-2/000438-1.npy
20250724-2,6,438,2,400,20250724-2/000438-2.npy
20250724-2,6,439,0,360,20250724-2/000439-0.npy
20250724-2,6,439,1,380,20250724-2/000439-1.npy
20250724-2,6,439,2,400,20250724-2/000439-2.npy
20250724-2,6,440,0,360,20250724-2/000440-0.npy
20250724-2,6,440,1,380,20250724-2/000440-1.npy
20250724-2,6,440,2,400,20250724-2/000440-2.npy
20250724-2,6,441,0,360,20250724-2/000441-0.npy
20250724-2,6,441,1,380,20250724-2/000441-1.npy
20250724-2,6,441,2,400,20250724-2/000441-2.npy
20250724-2,6,442,0,360,20250724-2/000442-0.npy
20250724-2,6,442,1,380,20250724-2/000442-1.npy
20250724-2,6,442,2,400,20250724-2/000442-2.npy
20250724-2,6,443,0,360,20250724-2/000443-0.npy
20250724-2,6,443,1,380,20250724-2/000443-1.npy
20250724-2,6,443,2,400,20250724-2/000443-2.npy
20250724-2,6,444,0,360,20250724-2/000444-0.npy
20250724-2,6,444,1,380,20250724-2/000444-1.npy
20250724-2,6,444,2,400,20250724-2/000444-2.npy
20250724-2,6,445,0,360,20250724-2/000445-0.npy
20250724-2,6,445,1,380,20250724-2/000445-1.npy
20250724-2,6,445,2,400,20250724-2/000445-2.npy
20250724-2,6,446,0,360,20250724-2/000446-0.npy
20250724-2,6,446,1,380,20250724-2/000446-1.npy
20250724-2,6,446,2,400,20250724-2/000446-2.npy
20250724-2,6,447,0,360,20250724-2/000447-0.npy
20250724-2,6,447,1,380,20250724-2/000447-1.npy
20250724-2,6,447,2,400,20250724-2/000447-2.npy
20250724-2,6,448,0,360,20250724-2/000448-0.npy
20250724-2,6,448,1,380,20250724-2/000448-1.npy
20250724-2,6,448,2,400,20250724-2/000448-2.npy
20250724-2,6,449,0,360,20250724-2/000449-0.npy
20250724-2,6,449,1,380,20250724-2/000449-1.npy
20250724-2,6,449,2,400,20250724-2/000449-2.npy
20250724-2,6,450,0,360,20250724-2/000450-0.npy
20250724-2,6,450,1,380,20250724-2/000450-1.npy
20250724-2,6,450,2,400,20250724-2/000450-2.npy
20250724-2,6,451,0,360,20250724-2/000451-0.npy
20250724-2,6,451,1,380,20250724-2/000451-1.npy
20250724-2,6,451,2,400,20250724-2/000451-2.npy
20250724-2,6,452,0,360,20250724-2/000452-0.npy
20250724-2,6,452,1,380,20250724-2/000452-1.npy
20250724-2,6,452,2,400,20250724-2/000452-2.npy
20250724-2,6,453,0,360,20250724-2/000453-0.npy
20250724-2,6,453,1,380,20250724-2/000453-1.npy
20250724-2,6,453,2,400,20250724-2/000453-2.npy
20250724-2,6,454,0,360,20250724-2/000454-0.npy
20250724-2,6,454,1,380,20250724-2/000454-1.npy
20250724-2,6,454,2,400,20250724-2/000454-2.npy
20250724-2,6,455,0,360,20250724-2/000455-0.npy
20250724-2,6,455,1,380,20250724-2/000455-1.npy
20250724-2,6,455,2,400,20250724-2/000455-2.npy
20250724-2,6,456,0,360,20250724-2/000456-0.npy
20250724-2,6,456,1,380,20250724-2/000456-1.npy
20250724-2,6,456,2,400,20250724-2/000456-2.npy
20250724-2,6,457,0,360,20250724-2/000457-0.npy
20250724-2,6,457,1,380,20250724-2/000457-1.npy
20250724-2,6,457,2,400,20250724-2/000457-2.npy
20250724-2,6,458,0,360,20250724-2/000458-0.npy
20250724-2,6,458,1,380,20250724-2/000458-1.npy
20250724-2,6,458,2,400,20250724-2/000458-2.npy
20250724-2,6,459,0,360,20250724-2/000459-0.npy
20250724-2,6,459,1,380,20250724-2/000459-1.npy
20250724-2,6,459,2,400,20250724-2/000459-2.npy
20250724-2,6,460,0,360,20250724-2/000460-0.npy
20250724-2,6,460,1,380,20250724-2/000460-1.npy
20250724-2,6,460,2,400,20250724-2/000460-2.npy
20250724-2,6,461,0,360,20250724-2/000461-0.npy
20250724-2,6,461,1,380,20250724-2/000461-1.npy
20250724-2,6,461,2,400,20250724-2/000461-2.npy
20250724-2,6,462,0,360,20250724-2/000462-0.npy
20250724-2,6,462,1,380,20250724-2/000462-1.npy
20250724-2,6,462,2,400,20250724-2/000462-2.npy
20250724-2,6,463,0,360,20250724-2/000463-0.npy
20250724-2,6,463,1,380,20250724-2/000463-1.npy
20250724-2,6,463,2,400,20250724-2/000463-2.npy
20250724-2,6,464,0,360,20250724-2/000464-0.npy
20250724-2,6,464,1,380,20250724-2/000464-1.npy
20250724-2,6,464,2,400,20250724-2/000464-2.npy
20250724-2,6,465,0,360,20250724-2/000465-0.npy
20250724-2,6,465,1,380,20250724-2/000465-1.npy
20250724-2,6,465,2,400,20250724-2/000465-2.npy
20250724-2,6,466,0,360,20250724-2/000466-0.npy
20250724-2,6,466,1,380,20250724-2/000466-1.npy
20250724-2,6,466,2,400,20250724-2/000466-2.npy
20250724-2,6,467,0,360,20250724-2/000467-0.npy
20250724-2,6,467,1,380,20250724-2/000467-1.npy
20250724-2,6,467,2,400,20250724-2/000467-2.npy
20250724-2,6,468,0,360,20250724-2/000468-0.npy
20250724-2,6,468,1,380,20250724-2/000468-1.npy
20250724-2,6,468,2,400,20250724-2/000468-2.npy
20250724-2,6,469,0,360,20250724-2/000469-0.npy
20250724-2,6,469,1,380,20250724-2/000469-1.npy
20250724-2,6,469,2,400,20250724-2/000469-2.npy
20250724-2,6,470,0,360,20250724-2/000470-0.npy
20250724-2,6,470,1,380,20250724-2/000470-1.npy
20250724-2,6,470,2,400,20250724-2/000470-2.npy
20250724-2,6,471,0,360,20250724-2/000471-0.npy
20250724-2,6,471,1,380,20250724-2/000471-1.npy
20250724-2,6,471,2,400,20250724-2/000471-2.npy
20250724-2,6,472,0,360,20250724-2/000472-0.npy
20250724-2,6,472,1,380,20250724-2/000472-1.npy
20250724-2,6,472,2,400,20250724-2/000472-2.npy
20250724-2,6,473,0,360,20250724-2/000473-0.npy
20250724-2,6,473,1,380,20250724-2/000473-1.npy
20250724-2,6,473,2,400,20250724-2/000473-2.npy
20250724-2,6,474,0,360,20250724-2/000474-0.npy
20250724-2,6,474,1,380,20250724-2/000474-1.npy
20250724-2,6,474,2,400,20250724-2/000474-2.npy
20250724-2,6,475,0,360,20250724-2/000475-0.npy
20250724-2,6,475,1,380,20250724-2/000475-1.npy
20250724-2,6,475,2,400,20250724-2/000475-2.npy
20250724-2,6,476,0,360,20250724-2/000476-0.npy
20250724-2,6,476,1,380,20250724-2/000476-1.npy
20250724-2,6,476,2,400,20250724-2/000476-2.npy
20250724-2,6,477,0,360,20250724-2/000477-0.npy
20250724-2,6,477,1,380,20250724-2/000477-1.npy
20250724-2,6,477,2,400,20250724-2/000477-2.npy
20250724-2,6,478,0,360,20250724-2/000478-0.npy
20250724-2,6,478,1,380,20250724-2/000478-1.npy
20250724-2,6,478,2,400,20250724-2/000478-2.npy
20250724-2,6,479,0,360,20250724-2/000479-0.npy
20250724-2,6,479,1,380,20250724-2/000479-1.npy
20250724-2,6,479,2,400,20250724-2/000479-2.npy
20250724-2,6,480,0,360,20250724-2/000480-0.npy
20250724-2,6,480,1,380,20250724-2/000480-1.npy
20250724-2,6,480,2,400,20250724-2/000480-2.npy
20250724-2,6,481,0,360,20250724-2/000481-0.npy
20250724-2,6,481,1,380,20250724-2/000481-1.npy
20250724-2,6,481,2,400,20250724-2/000481-2.npy
20250724-2,6,482,0,360,20250724-2/000482-0.npy
20250724-2,6,482,1,380,20250724-2/000482-1.npy
20250724-2,6,482,2,400,20250724-2/000482-2.npy
20250724-2,6,483,0,360,20250724-2/000483-0.npy
20250724-2,6,483,1,380,20250724-2/000483-1.npy
20250724-2,6,483,2,400,20250724-2/000483-2.npy
20250724-2,6,484,0,360,20250724-2/000484-0.npy
20250724-2,6,484,1,380,20250724-2/000484-1.npy
20250724-2,6,484,2,400,20250724-2/000484-2.npy
20250724-2,6,485,0,360,20250724-2/000485-0.npy
20250724-2,6,485,1,380,20250724-2/000485-1.npy
20250724-2,6,485,2,400,20250724-2/000485-2.npy
20250724-2,6,486,0,360,20250724-2/000486-0.npy
20250724-2,6,486,1,380,20250724-2/000486-1.npy
20250724-2,6,486,2,400,20250724-2/000486-2.npy
20250724-2,6,487,0,360,20250724-2/000487-0.npy
20250724-2,6,487,1,380,20250724-2/000487-1.npy
20250724-2,6,487,2,400,20250724-2/000487-2.npy
20250724-2,6,488,0,360,20250724-2/000488-0.npy
20250724-2,6,488,1,380,20250724-2/000488-1.npy
20250724-2,6,488,2,400,20250724-2/000488-2.npy
20250724-2,6,489,0,360,20250724-2/000489-0.npy
20250724-2,6,489,1,380,20250724-2/000489-1.npy
20250724-2,6,489,2,400,20250724-2/000489-2.npy
20250724-2,6,490,0,360,20250724-2/000490-0.npy
20250724-2,6,490,1,380,20250724-2/000490-1.npy
20250724-2,6,490,2,400,20250724-2/000490-2.npy
20250724-2,6,491,0,360,20250724-2/000491-0.npy
20250724-2,6,491,1,380,20250724-2/000491-1.npy
20250724-2,6,491,2,400,20250724-2/000491-2.npy
20250724-2,6,492,0,360,20250724-2/000492-0.npy
20250724-2,6,492,1,380,20250724-2/000492-1.npy
20250724-2,6,492,2,400,20250724-2/000492-2.npy
20250724-2,6,493,0,360,20250724-2/000493-0.npy
20250724-2,6,493,1,380,20250724-2/000493-1.npy
20250724-2,6,493,2,400,20250724-2/000493-2.npy
20250724-2,6,494,0,360,20250724-2/000494-0.npy
20250724-2,6,494,1,380,20250724-2/000494-1.npy
20250724-2,6,494,2,400,20250724-2/000494-2.npy
20250724-2,6,495,0,360,20250724-2/000495-0.npy
20250724-2,6,495,1,380,20250724-2/000495-1.npy
20250724-2,6,495,2,400,20250724-2/000495-2.npy
20250724-2,6,496,0,360,20250724-2/000496-0.npy
20250724-2,6,496,1,380,20250724-2/000496-1.npy
20250724-2,6,496,2,400,20250724-2/000496-2.npy
20250724-2,6,497,0,360,20250724-2/000497-0.npy
20250724-2,6,497,1,380,20250724-2/000497-1.npy
20250724-2,6,497,2,400,20250724-2/000497-2.npy
20250724-2,6,498,0,360,20250724-2/000498-0.npy
20250724-2,6,498,1,380,20250724-2/000498-1.npy
20250724-2,6,498,2,400,20250724-2/000498-2.npy
20250724-2,6,499,0,360,20250724-2/000499-0.npy
20250724-2,6,499,1,380,20250724-2/000499-1.npy
20250724-2,6,499,2,400,20250724-2/000499-2.npy
20250724-2,6,500,0,360,20250724-2/000500-0.npy
20250724-2,6,500,1,380,20250724-2/000500-1.npy
20250724-2,6,500,2,400,20250724-2/000500-2.npy
20250724-2,6,501,0,360,20250724-2/000501-0.npy
20250724-2,6,501,1,380,20250724-2/000501-1.npy
20250724-2,6,501,2,400,20250724-2/000501-2.npy
20250724-2,6,502,0,360,20250724-2/000502-0.npy
20250724-2,6,502,1,380,20250724-2/000502-1.npy
20250724-2,6,502,2,400,20250724-2/000502-2.npy
20250724-2,6,503,0,360,20250724-2/000503-0.npy
20250724-2,6,503,1,380,20250724-2/000503-1.npy
20250724-2,6,503,2,400,20250724-2/000503-2.npy
20250724-2,6,504,0,360,20250724-2/000504-0.npy
20250724-2,6,504,1,380,20250724-2/000504-1.npy
20250724-2,6,504,2,400,20250724-2/000504-2.npy
20250724-2,6,505,0,360,20250724-2/000505-0.npy
20250724-2,6,505,1,380,20250724-2/000505-1.npy
20250724-2,6,505,2,400,20250724-2/000505-2.npy
20250724-2,6,506,0,360,20250724-2/000506-0.npy
20250724-2,6,506,1,380,20250724-2/000506-1.npy
20250724-2,6,506,2,400,20250724-2/000506-2.npy
20250724-2,6,507,0,360,20250724-2/000507-0.npy
20250724-2,6,507,1,380,20250724-2/000507-1.npy
20250724-2,6,507,2,400,20250724-2/000507-2.npy
20250724-2,6,508,0,360,20250724-2/000508-0.npy
20250724-2,6,508,1,380,20250724-2/000508-1.npy
20250724-2,6,508,2,400,20250724-2/000508-2.npy
20250725-1,0,0,0,0,20250725-1/000000-0.npy
20250725-1,0,0,1,20,20250725-1/000000-1.npy
20250725-1,0,0,2,40,20250725-1/000000-2.npy
20250725-1,0,1,0,0,20250725-1/000001-0.npy
20250725-1,0,1,1,20,20250725-1/000001-1.npy
20250725-1,0,1,2,40,20250725-1/000001-2.npy
20250725-1,0,2,0,0,20250725-1/000002-0.npy
20250725-1,0,2,1,20,20250725-1/000002-1.npy
20250725-1,0,2,2,40,20250725-1/000002-2.npy
20250725-1,0,3,0,0,20250725-1/000003-0.npy
20250725-1,0,3,1,20,20250725-1/000003-1.npy
20250725-1,0,3,2,40,20250725-1/000003-2.npy
20250725-1,0,4,0,0,20250725-1/000004-0.npy
20250725-1,0,4,1,20,20250725-1/000004-1.npy
20250725-1,0,4,2,40,20250725-1/000004-2.npy
20250725-1,0,5,0,0,20250725-1/000005-0.npy
20250725-1,0,5,1,20,20250725-1/000005-1.npy
20250725-1,0,5,2,40,20250725-1/000005-2.npy
20250725-1,0,6,0,0,20250725-1/000006-0.npy
20250725-1,0,6,1,20,20250725-1/000006-1.npy
20250725-1,0,6,2,40,20250725-1/000006-2.npy
20250725-1,0,7,0,0,20250725-1/000007-0.npy
20250725-1,0,7,1,20,20250725-1/000007-1.npy
20250725-1,0,7,2,40,20250725-1/000007-2.npy
20250725-1,0,8,0,0,20250725-1/000008-0.npy
20250725-1,0,8,1,20,20250725-1/000008-1.npy
20250725-1,0,8,2,40,20250725-1/000008-2.npy
20250725-1,0,9,0,0,20250725-1/000009-0.npy
20250725-1,0,9,1,20,20250725-1/000009-1.npy
20250725-1,0,9,2,40,20250725-1/000009-2.npy
20250725-1,0,10,0,0,20250725-1/000010-0.npy
20250725-1,0,10,1,20,20250725-1/000010-1.npy
20250725-1,0,10,2,40,20250725-1/000010-2.npy
20250725-1,0,11,0,0,20250725-1/000011-0.npy
20250725-1,0,11,1,20,20250725-1/000011-1.npy
20250725-1,0,11,2,40,20250725-1/000011-2.npy
20250725-1,0,12,0,0,20250725-1/000012-0.npy
20250725-1,0,12,1,20,20250725-1/000012-1.npy
20250725-1,0,12,2,40,20250725-1/000012-2.npy
20250725-1,0,13,0,0,20250725-1/000013-0.npy
20250725-1,0,13,1,20,20250725-1/000013-1.npy
20250725-1,0,13,2,40,20250725-1/000013-2.npy
20250725-1,0,14,0,0,20250725-1/000014-0.npy
20250725-1,0,14,1,20,20250725-1/000014-1.npy
20250725-1,0,14,2,40,20250725-1/000014-2.npy
20250725-1,0,15,0,0,20250725-1/000015-0.npy
20250725-1,0,15,1,20,20250725-1/000015-1.npy
20250725-1,0,15,2,40,20250725-1/000015-2.npy
20250725-1,0,16,0,0,20250725-1/000016-0.npy
20250725-1,0,16,1,20,20250725-1/000016-1.npy
20250725-1,0,16,2,40,20250725-1/000016-2.npy
20250725-1,0,17,0,0,20250725-1/000017-0.npy
20250725-1,0,17,1,20,20250725-1/000017-1.npy
20250725-1,0,17,2,40,20250725-1/000017-2.npy
20250725-1,0,18,0,0,20250725-1/000018-0.npy
20250725-1,0,18,1,20,20250725-1/000018-1.npy
20250725-1,0,18,2,40,20250725-1/000018-2.npy
20250725-1,0,19,0,0,20250725-1/000019-0.npy
20250725-1,0,19,1,20,20250725-1/000019-1.npy
20250725-1,0,19,2,40,20250725-1/000019-2.npy
20250725-1,0,20,0,0,20250725-1/000020-0.npy
20250725-1,0,20,1,20,20250725-1/000020-1.npy
20250725-1,0,20,2,40,20250725-1/000020-2.npy
20250725-1,0,21,0,0,20250725-1/000021-0.npy
20250725-1,0,21,1,20,20250725-1/000021-1.npy
20250725-1,0,21,2,40,20250725-1/000021-2.npy
20250725-1,0,22,0,0,20250725-1/000022-0.npy
20250725-1,0,22,1,20,20250725-1/000022-1.npy
20250725-1,0,22,2,40,20250725-1/000022-2.npy
20250725-1,0,23,0,0,20250725-1/000023-0.npy
20250725-1,0,23,1,20,20250725-1/000023-1.npy
20250725-1,0,23,2,40,20250725-1/000023-2.npy
20250725-1,0,24,0,0,20250725-1/000024-0.npy
20250725-1,0,24,1,20,20250725-1/000024-1.npy
20250725-1,0,24,2,40,20250725-1/000024-2.npy
20250725-1,0,25,0,0,20250725-1/000025-0.npy
20250725-1,0,25,1,20,20250725-1/000025-1.npy
20250725-1,0,25,2,40,20250725-1/000025-2.npy
20250725-1,0,26,0,0,20250725-1/000026-0.npy
20250725-1,0,26,1,20,20250725-1/000026-1.npy
20250725-1,0,26,2,40,20250725-1/000026-2.npy
20250725-1,0,27,0,0,20250725-1/000027-0.npy
20250725-1,0,27,1,20,20250725-1/000027-1.npy
20250725-1,0,27,2,40,20250725-1/000027-2.npy
20250725-1,0,28,0,0,20250725-1/000028-0.npy
20250725-1,0,28,1,20,20250725-1/000028-1.npy
20250725-1,0,28,2,40,20250725-1/000028-2.npy
20250725-1,0,29,0,0,20250725-1/000029-0.npy
20250725-1,0,29,1,20,20250725-1/000029-1.npy
20250725-1,0,29,2,40,20250725-1/000029-2.npy
20250725-1,0,30,0,0,20250725-1/000030-0.npy
20250725-1,0,30,1,20,20250725-1/000030-1.npy
20250725-1,0,30,2,40,20250725-1/000030-2.npy
20250725-1,0,31,0,0,20250725-1/000031-0.npy
20250725-1,0,31,1,20,20250725-1/000031-1.npy
20250725-1,0,31,2,40,20250725-1/000031-2.npy
20250725-1,0,32,0,0,20250725-1/000032-0.npy
20250725-1,0,32,1,20,20250725-1/000032-1.npy
20250725-1,0,32,2,40,20250725-1/000032-2.npy
20250725-1,0,33,0,0,20250725-1/000033-0.npy
20250725-1,0,33,1,20,20250725-1/000033-1.npy
20250725-1,0,33,2,40,20250725-1/000033-2.npy
20250725-1,0,34,0,0,20250725-1/000034-0.npy
20250725-1,0,34,1,20,20250725-1/000034-1.npy
20250725-1,0,34,2,40,20250725-1/000034-2.npy
20250725-1,0,35,0,0,20250725-1/000035-0.npy
20250725-1,0,35,1,20,20250725-1/000035-1.npy
20250725-1,0,35,2,40,20250725-1/000035-2.npy
20250725-1,0,36,0,0,20250725-1/000036-0.npy
20250725-1,0,36,1,20,20250725-1/000036-1.npy
20250725-1,0,36,2,40,20250725-1/000036-2.npy
20250725-1,0,37,0,0,20250725-1/000037-0.npy
20250725-1,0,37,1,20,20250725-1/000037-1.npy
20250725-1,0,37,2,40,20250725-1/000037-2.npy
20250725-1,0,38,0,0,20250725-1/000038-0.npy
20250725-1,0,38,1,20,20250725-1/000038-1.npy
20250725-1,0,38,2,40,20250725-1/000038-2.npy
20250725-1,0,39,0,0,20250725-1/000039-0.npy
20250725-1,0,39,1,20,20250725-1/000039-1.npy
20250725-1,0,39,2,40,20250725-1/000039-2.npy
20250725-1,0,40,0,0,20250725-1/000040-0.npy
20250725-1,0,40,1,20,20250725-1/000040-1.npy
20250725-1,0,40,2,40,20250725-1/000040-2.npy
20250725-1,0,41,0,0,20250725-1/000041-0.npy
20250725-1,0,41,1,20,20250725-1/000041-1.npy
20250725-1,0,41,2,40,20250725-1/000041-2.npy
20250725-1,0,42,0,0,20250725-1/000042-0.npy
20250725-1,0,42,1,20,20250725-1/000042-1.npy
20250725-1,0,42,2,40,20250725-1/000042-2.npy
20250725-1,0,43,0,0,20250725-1/000043-0.npy
20250725-1,0,43,1,20,20250725-1/000043-1.npy
20250725-1,0,43,2,40,20250725-1/000043-2.npy
20250725-1,0,44,0,0,20250725-1/000044-0.npy
20250725-1,0,44,1,20,20250725-1/000044-1.npy
20250725-1,0,44,2,40,20250725-1/000044-2.npy
20250725-1,0,45,0,0,20250725-1/000045-0.npy
20250725-1,0,45,1,20,20250725-1/000045-1.npy
20250725-1,0,45,2,40,20250725-1/000045-2.npy
20250725-1,0,46,0,0,20250725-1/000046-0.npy
20250725-1,0,46,1,20,20250725-1/000046-1.npy
20250725-1,0,46,2,40,20250725-1/000046-2.npy
20250725-1,0,47,0,0,20250725-1/000047-0.npy
20250725-1,0,47,1,20,20250725-1/000047-1.npy
20250725-1,0,47,2,40,20250725-1/000047-2.npy
20250725-1,0,48,0,0,20250725-1/000048-0.npy
20250725-1,0,48,1,20,20250725-1/000048-1.npy
20250725-1,0,48,2,40,20250725-1/000048-2.npy
